# "agency"="noaa"
# "unit"="meters"
# "datum"="NAVD"
# "station_id"="9414290"
# "item"="elev"
# "timezone"="LST"
# "source"="http://tidesandcurrents.noaa.gov/"
Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2020-01-13 05:54,0.838,0.035,0,0,0,0,p
2020-01-13 06:00,0.830,0.033,0,0,0,0,p
2020-01-13 06:06,0.809,0.030,1,0,0,0,p
2020-01-13 06:12,0.797,0.028,0,0,0,0,p
2020-01-13 06:18,0.796,0.031,0,0,0,0,p
2020-01-13 06:24,0.784,0.027,0,0,0,0,p
2020-01-13 06:30,0.777,0.028,0,0,0,0,p
2020-01-13 06:36,0.776,0.036,0,0,0,0,p
2020-01-13 06:42,0.779,0.035,0,0,0,0,p
2020-01-13 06:48,0.769,0.035,0,0,0,0,p
2020-01-13 06:54,0.781,0.035,0,0,0,0,p
2020-01-13 07:00,0.778,0.042,0,0,0,0,p
2020-01-13 07:06,0.775,0.039,1,0,0,0,p
2020-01-13 07:12,0.774,0.043,0,0,0,0,p
2020-01-13 07:18,0.793,0.035,1,0,0,0,p
2020-01-13 07:24,0.799,0.034,0,0,0,0,p
2020-01-13 07:30,0.818,0.032,0,0,0,0,p
2020-01-13 07:36,0.817,0.034,0,0,0,0,p
2020-01-13 07:42,0.829,0.038,0,0,0,0,p
2020-01-13 07:48,0.843,0.033,0,0,0,0,p
2020-01-13 07:54,0.860,0.037,0,0,0,0,p
2020-01-13 08:00,0.896,0.034,0,0,0,0,p
2020-01-13 08:06,0.912,0.031,1,0,0,0,p
2020-01-13 08:12,0.927,0.033,0,0,0,0,p
2020-01-13 08:18,0.941,0.027,0,0,0,0,p
2020-01-13 08:24,0.972,0.034,1,0,0,0,p
2020-01-13 08:30,1.001,0.033,1,0,0,0,p
2020-01-13 08:36,1.034,0.037,0,0,0,0,p
2020-01-13 08:42,1.054,0.025,0,0,0,0,p
2020-01-13 08:48,1.078,0.031,0,0,0,0,p
2020-01-13 08:54,1.103,0.026,1,0,0,0,p
2020-01-13 09:00,1.121,0.027,0,0,0,0,p
2020-01-13 09:06,1.135,0.024,1,0,0,0,p
2020-01-13 09:12,1.164,0.029,0,0,0,0,p
2020-01-13 09:18,1.197,0.029,1,0,0,0,p
2020-01-13 09:24,1.231,0.031,0,0,0,0,p
2020-01-13 09:30,1.269,0.025,1,0,0,0,p
2020-01-13 09:36,1.302,0.028,1,0,0,0,p
2020-01-13 09:42,1.323,0.031,0,0,0,0,p
2020-01-13 09:48,1.352,0.025,0,0,0,0,p
2020-01-13 09:54,1.394,0.027,0,0,0,0,p
2020-01-13 10:00,1.415,0.030,0,0,0,0,p
2020-01-13 10:06,1.448,0.030,0,0,0,0,p
2020-01-13 10:12,1.470,0.031,0,0,0,0,p
2020-01-13 10:18,1.490,0.033,0,0,0,0,p
2020-01-13 10:24,1.515,0.033,0,0,0,0,p
2020-01-13 10:30,1.549,0.029,1,0,0,0,p
2020-01-13 10:36,1.568,0.029,0,0,0,0,p
2020-01-13 10:42,1.593,0.036,1,0,0,0,p
2020-01-13 10:48,1.615,0.027,0,0,0,0,p
2020-01-13 10:54,1.641,0.032,1,0,0,0,p
2020-01-13 11:00,1.666,0.034,0,0,0,0,p
2020-01-13 11:06,1.684,0.032,0,0,0,0,p
2020-01-13 11:12,1.718,0.032,1,0,0,0,p
2020-01-13 11:18,1.740,0.032,1,0,0,0,p
2020-01-13 11:24,1.757,0.030,0,0,0,0,p
2020-01-13 11:30,1.784,0.031,0,0,0,0,p
2020-01-13 11:36,1.817,0.032,0,0,0,0,p
2020-01-13 11:42,1.839,0.033,1,0,0,0,p
2020-01-13 11:48,1.857,0.034,1,0,0,0,p
2020-01-13 11:54,1.877,0.034,0,0,0,0,p
2020-01-13 12:00,1.888,0.038,0,0,0,0,p
2020-01-13 12:06,1.896,0.029,1,0,0,0,p
2020-01-13 12:12,1.910,0.031,0,0,0,0,p
2020-01-13 12:18,1.914,0.036,0,0,0,0,p
2020-01-13 12:24,1.919,0.029,0,0,0,0,p
2020-01-13 12:30,1.926,0.033,0,0,0,0,p
2020-01-13 12:36,1.943,0.029,0,0,0,0,p
2020-01-13 12:42,1.936,0.029,0,0,0,0,p
2020-01-13 12:48,1.946,0.031,0,0,0,0,p
2020-01-13 12:54,1.943,0.037,0,0,0,0,p
2020-01-13 13:00,1.934,0.043,1,0,0,0,p
2020-01-13 13:06,1.928,0.039,1,0,0,0,p
2020-01-13 13:12,1.921,0.031,0,0,0,0,p
2020-01-13 13:18,1.904,0.029,1,0,1,0,p
2020-01-13 13:24,1.882,0.035,0,0,0,0,p
2020-01-13 13:30,1.874,0.030,1,0,0,0,p
2020-01-13 13:36,1.859,0.044,0,0,0,0,p
2020-01-13 13:42,1.849,0.036,0,0,0,0,p
2020-01-13 13:48,1.830,0.034,1,0,0,0,p
2020-01-13 13:54,1.806,0.030,1,0,0,0,p
2020-01-13 14:00,1.774,0.042,0,0,0,0,p
2020-01-13 14:06,1.740,0.043,0,0,0,0,p
2020-01-13 14:12,1.705,0.037,0,0,0,0,p
2020-01-13 14:18,1.669,0.035,0,0,0,0,p
2020-01-13 14:24,1.622,0.047,0,0,0,0,p
2020-01-13 14:30,1.594,0.038,0,0,0,0,p
2020-01-13 14:36,1.557,0.033,0,0,0,0,p
2020-01-13 14:42,1.515,0.038,0,0,0,0,p
2020-01-13 14:48,1.472,0.041,0,0,0,0,p
2020-01-13 14:54,1.443,0.037,0,0,0,0,p
2020-01-13 15:00,1.393,0.047,1,0,0,0,p
2020-01-13 15:06,1.327,0.040,1,0,0,0,p
2020-01-13 15:12,1.271,0.035,1,0,0,0,p
2020-01-13 15:18,1.223,0.043,0,0,0,0,p
2020-01-13 15:24,1.166,0.038,1,0,0,0,p
2020-01-13 15:30,1.122,0.042,0,0,0,0,p
2020-01-13 15:36,1.064,0.033,0,0,0,0,p
2020-01-13 15:42,1.002,0.048,0,0,0,0,p
2020-01-13 15:48,0.945,0.042,1,0,0,0,p
2020-01-13 15:54,0.894,0.033,1,0,0,0,p
2020-01-13 16:00,0.850,0.037,0,0,0,0,p
2020-01-13 16:06,0.797,0.041,0,0,0,0,p
2020-01-13 16:12,0.753,0.047,0,0,0,0,p
2020-01-13 16:18,0.690,0.041,0,0,0,0,p
2020-01-13 16:24,0.624,0.049,0,0,0,0,p
2020-01-13 16:30,0.566,0.051,0,0,0,0,p
2020-01-13 16:36,0.499,0.044,0,0,0,0,p
2020-01-13 16:42,0.452,0.048,0,0,0,0,p
2020-01-13 16:48,0.424,0.039,1,0,0,0,p
2020-01-13 16:54,0.394,0.035,0,0,0,0,p
2020-01-13 17:00,0.364,0.036,1,0,0,0,p
2020-01-13 17:06,0.335,0.044,0,0,0,0,p
2020-01-13 17:12,0.283,0.049,0,0,0,0,p
2020-01-13 17:18,0.228,0.042,0,0,0,0,p
2020-01-13 17:24,0.178,0.044,1,0,0,0,p
2020-01-13 17:30,0.141,0.031,0,0,0,0,p
2020-01-13 17:36,0.099,0.038,0,0,0,0,p
2020-01-13 17:42,0.059,0.046,0,0,0,0,p
2020-01-13 17:48,0.036,0.047,1,0,0,0,p
2020-01-13 17:54,-0.004,0.042,1,0,0,0,p
2020-01-13 18:00,-0.026,0.043,1,0,0,0,p
2020-01-13 18:06,-0.044,0.033,0,0,0,0,p
2020-01-13 18:12,-0.082,0.047,0,0,0,0,p
2020-01-13 18:18,-0.110,0.035,0,0,0,0,p
2020-01-13 18:24,-0.138,0.039,0,0,0,0,p
2020-01-13 18:30,-0.171,0.029,0,0,0,0,p
2020-01-13 18:36,-0.193,0.042,0,0,0,0,p
2020-01-13 18:42,-0.210,0.043,0,0,0,0,p
2020-01-13 18:48,-0.237,0.041,0,0,0,0,p
2020-01-13 18:54,-0.247,0.041,0,0,0,0,p
2020-01-13 19:00,-0.248,0.034,0,0,0,0,p
2020-01-13 19:06,-0.258,0.052,0,0,0,0,p
2020-01-13 19:12,-0.251,0.048,0,0,0,0,p
2020-01-13 19:18,-0.260,0.044,0,0,0,0,p
2020-01-13 19:24,-0.275,0.040,1,0,0,0,p
2020-01-13 19:30,-0.293,0.029,0,0,0,0,p
2020-01-13 19:36,-0.291,0.035,0,0,0,0,p
2020-01-13 19:42,-0.294,0.034,0,0,0,0,p
2020-01-13 19:48,-0.275,0.028,1,0,0,0,p
2020-01-13 19:54,-0.272,0.031,1,0,0,0,p
2020-01-13 20:00,-0.258,0.025,1,0,0,0,p
2020-01-13 20:06,-0.249,0.029,0,0,0,0,p
2020-01-13 20:12,-0.239,0.029,0,0,0,0,p
2020-01-13 20:18,-0.224,0.032,0,0,0,0,p
2020-01-13 20:24,-0.204,0.036,0,0,0,0,p
2020-01-13 20:30,-0.172,0.037,0,0,0,0,p
2020-01-13 20:36,-0.164,0.028,1,0,0,0,p
2020-01-13 20:42,-0.147,0.030,1,0,0,0,p
2020-01-13 20:48,-0.124,0.027,0,0,0,0,p
2020-01-13 20:54,-0.107,0.029,0,0,0,0,p
2020-01-13 21:00,-0.079,0.032,0,0,0,0,p
2020-01-13 21:06,-0.049,0.029,0,0,0,0,p
2020-01-13 21:12,-0.014,0.030,0,0,0,0,p
2020-01-13 21:18,0.026,0.025,1,0,0,0,p
2020-01-13 21:24,0.055,0.027,0,0,0,0,p
2020-01-13 21:30,0.079,0.022,1,0,0,0,p
2020-01-13 21:36,0.119,0.027,0,0,0,0,p
2020-01-13 21:42,0.145,0.026,0,0,0,0,p
2020-01-13 21:48,0.171,0.026,0,0,0,0,p
2020-01-13 21:54,0.215,0.032,0,0,0,0,p
2020-01-13 22:00,0.258,0.032,0,0,0,0,p
2020-01-13 22:06,0.296,0.025,1,0,0,0,p
2020-01-13 22:12,0.351,0.027,0,0,0,0,p
2020-01-13 22:18,0.395,0.024,0,0,0,0,p
2020-01-13 22:24,0.445,0.024,0,0,0,0,p
2020-01-13 22:30,0.492,0.028,0,0,0,0,p
2020-01-13 22:36,0.530,0.021,1,0,0,0,p
2020-01-13 22:42,0.571,0.029,0,0,0,0,p
2020-01-13 22:48,0.602,0.024,0,0,0,0,p
2020-01-13 22:54,0.633,0.034,0,0,0,0,p
2020-01-13 23:00,0.687,0.025,1,0,0,0,p
2020-01-13 23:06,0.726,0.027,0,0,0,0,p
2020-01-13 23:12,0.766,0.027,0,0,0,0,p
2020-01-13 23:18,0.802,0.027,1,0,0,0,p
2020-01-13 23:24,0.826,0.031,0,0,0,0,p
2020-01-13 23:30,0.863,0.032,1,0,0,0,p
2020-01-13 23:36,0.904,0.030,1,0,0,0,p
2020-01-13 23:42,0.947,0.033,0,0,0,0,p
2020-01-13 23:48,0.980,0.038,1,0,0,0,p
2020-01-13 23:54,1.012,0.032,1,0,0,0,p
2020-01-14 00:00,1.044,0.034,1,0,0,0,p
2020-01-14 00:06,1.083,0.036,0,0,0,0,p
2020-01-14 00:12,1.126,0.036,0,0,0,0,p
2020-01-14 00:18,1.174,0.033,0,0,0,0,p
2020-01-14 00:24,1.208,0.032,0,0,0,0,p
2020-01-14 00:30,1.229,0.033,1,0,0,0,p
2020-01-14 00:36,1.267,0.031,0,0,0,0,p
2020-01-14 00:42,1.297,0.030,1,0,0,0,p
2020-01-14 00:48,1.330,0.030,1,0,0,0,p
2020-01-14 00:54,1.368,0.034,0,0,0,0,p
2020-01-14 01:00,1.398,0.034,1,0,0,0,p
2020-01-14 01:06,1.425,0.035,0,0,0,0,p
2020-01-14 01:12,1.457,0.037,1,0,0,0,p
2020-01-14 01:18,1.474,0.033,0,0,0,0,p
2020-01-14 01:24,1.493,0.034,0,0,0,0,p
2020-01-14 01:30,1.517,0.034,0,0,0,0,p
2020-01-14 01:36,1.541,0.027,0,0,0,0,p
2020-01-14 01:42,1.558,0.034,1,0,0,0,p
2020-01-14 01:48,1.565,0.034,1,0,0,0,p
2020-01-14 01:54,1.579,0.030,0,0,0,0,p
2020-01-14 02:00,1.598,0.031,1,0,0,0,p
2020-01-14 02:06,1.609,0.031,0,0,0,0,p
2020-01-14 02:12,1.630,0.033,0,0,0,0,p
2020-01-14 02:18,1.628,0.026,0,0,0,0,p
2020-01-14 02:24,1.629,0.031,1,0,0,0,p
2020-01-14 02:30,1.641,0.028,0,0,0,0,p
2020-01-14 02:36,1.648,0.027,1,0,0,0,p
2020-01-14 02:42,1.662,0.032,0,0,0,0,p
2020-01-14 02:48,1.649,0.026,1,0,0,0,p
2020-01-14 02:54,1.644,0.027,0,0,0,0,p
2020-01-14 03:00,1.637,0.032,1,0,0,0,p
2020-01-14 03:06,1.640,0.037,0,0,0,0,p
2020-01-14 03:12,1.635,0.032,0,0,0,0,p
2020-01-14 03:18,1.630,0.041,0,0,0,0,p
2020-01-14 03:24,1.614,0.035,0,0,0,0,p
2020-01-14 03:30,1.613,0.037,0,0,0,0,p
2020-01-14 03:36,1.601,0.034,1,0,0,0,p
2020-01-14 03:42,1.581,0.034,0,0,0,0,p
2020-01-14 03:48,1.549,0.032,0,0,0,0,p
2020-01-14 03:54,1.533,0.030,0,0,0,0,p
2020-01-14 04:00,1.523,0.027,0,0,0,0,p
2020-01-14 04:06,1.512,0.036,0,0,0,0,p
2020-01-14 04:12,1.487,0.032,1,0,0,0,p
2020-01-14 04:18,1.454,0.031,0,0,0,0,p
2020-01-14 04:24,1.428,0.032,1,0,0,0,p
2020-01-14 04:30,1.420,0.026,1,0,0,0,p
2020-01-14 04:36,1.410,0.032,1,0,0,0,p
2020-01-14 04:42,1.381,0.030,1,0,0,0,p
2020-01-14 04:48,1.359,0.031,1,0,0,0,p
2020-01-14 04:54,1.309,0.038,0,0,0,0,p
2020-01-14 05:00,1.276,0.033,1,0,0,0,p
2020-01-14 05:06,1.247,0.029,1,0,0,0,p
2020-01-14 05:12,1.218,0.033,1,0,0,0,p
2020-01-14 05:18,1.193,0.027,0,0,0,0,p
2020-01-14 05:24,1.180,0.030,0,0,0,0,p
2020-01-14 05:30,1.141,0.029,0,0,0,0,p
2020-01-14 05:36,1.104,0.033,0,0,0,0,p
2020-01-14 05:42,1.068,0.035,0,0,0,0,p
2020-01-14 05:48,1.042,0.029,0,0,0,0,p
2020-01-14 05:54,1.013,0.024,1,0,0,0,p
2020-01-14 06:00,0.983,0.030,1,0,0,0,p
2020-01-14 06:06,0.947,0.030,0,0,0,0,p
2020-01-14 06:12,0.916,0.025,1,0,0,0,p
2020-01-14 06:18,0.875,0.033,0,0,0,0,p
2020-01-14 06:24,0.868,0.030,0,0,0,0,p
2020-01-14 06:30,0.854,0.031,0,0,0,0,p
2020-01-14 06:36,0.837,0.034,0,0,0,0,p
2020-01-14 06:42,0.807,0.029,0,0,0,0,p
2020-01-14 06:48,0.790,0.038,0,0,0,0,p
2020-01-14 06:54,0.766,0.026,0,0,0,0,p
2020-01-14 07:00,0.739,0.033,0,0,0,0,p
2020-01-14 07:06,0.741,0.040,0,0,0,0,p
2020-01-14 07:12,0.738,0.037,0,0,0,0,p
2020-01-14 07:18,0.726,0.031,0,0,0,0,p
2020-01-14 07:24,0.727,0.033,0,0,0,0,p
2020-01-14 07:30,0.722,0.030,1,0,0,0,p
2020-01-14 07:36,0.723,0.031,0,0,0,0,p
2020-01-14 07:42,0.706,0.029,0,0,0,0,p
2020-01-14 07:48,0.697,0.026,0,0,0,0,p
2020-01-14 07:54,0.705,0.032,1,0,0,0,p
2020-01-14 08:00,0.703,0.037,1,0,0,0,p
2020-01-14 08:06,0.712,0.038,0,0,0,0,p
2020-01-14 08:12,0.710,0.030,1,0,0,0,p
2020-01-14 08:18,0.719,0.031,0,0,0,0,p
2020-01-14 08:24,0.738,0.038,0,0,0,0,p
2020-01-14 08:30,0.748,0.028,1,0,0,0,p
2020-01-14 08:36,0.758,0.033,0,0,0,0,p
2020-01-14 08:42,0.775,0.025,0,0,0,0,p
2020-01-14 08:48,0.779,0.030,1,0,0,0,p
2020-01-14 08:54,0.792,0.031,1,0,0,0,p
2020-01-14 09:00,0.816,0.031,0,0,0,0,p
2020-01-14 09:06,0.841,0.030,0,0,0,0,p
2020-01-14 09:12,0.859,0.031,1,0,0,0,p
2020-01-14 09:18,0.876,0.034,0,0,0,0,p
2020-01-14 09:24,0.891,0.033,0,0,0,0,p
2020-01-14 09:30,0.918,0.033,0,0,0,0,p
2020-01-14 09:36,0.941,0.026,1,0,0,0,p
2020-01-14 09:42,0.963,0.021,0,0,0,0,p
2020-01-14 09:48,0.980,0.025,0,0,0,0,p
2020-01-14 09:54,1.006,0.031,0,0,0,0,p
2020-01-14 10:00,1.034,0.027,0,0,0,0,p
2020-01-14 10:06,1.067,0.025,1,0,0,0,p
2020-01-14 10:12,1.088,0.028,0,0,0,0,p
2020-01-14 10:18,1.113,0.021,1,0,0,0,p
2020-01-14 10:24,1.132,0.022,0,0,0,0,p
2020-01-14 10:30,1.153,0.025,0,0,0,0,p
2020-01-14 10:36,1.185,0.025,0,0,0,0,p
2020-01-14 10:42,1.217,0.021,0,0,0,0,p
2020-01-14 10:48,1.235,0.024,0,0,0,0,p
2020-01-14 10:54,1.264,0.026,0,0,0,0,p
2020-01-14 11:00,1.289,0.029,0,0,0,0,p
2020-01-14 11:06,1.306,0.024,0,0,0,0,p
2020-01-14 11:12,1.335,0.025,0,0,0,0,p
2020-01-14 11:18,1.351,0.028,0,0,0,0,p
2020-01-14 11:24,1.369,0.022,0,0,0,0,p
2020-01-14 11:30,1.401,0.025,0,0,0,0,p
2020-01-14 11:36,1.439,0.028,0,0,0,0,p
2020-01-14 11:42,1.465,0.027,0,0,0,0,p
2020-01-14 11:48,1.484,0.032,1,0,0,0,p
2020-01-14 11:54,1.506,0.027,1,0,0,0,p
2020-01-14 12:00,1.525,0.026,0,0,0,0,p
2020-01-14 12:06,1.546,0.028,0,0,0,0,p
2020-01-14 12:12,1.563,0.031,0,0,0,0,p
2020-01-14 12:18,1.586,0.032,0,0,0,0,p
2020-01-14 12:24,1.606,0.032,0,0,0,0,p
2020-01-14 12:30,1.627,0.027,0,0,0,0,p
2020-01-14 12:36,1.646,0.026,0,0,0,0,p
2020-01-14 12:42,1.659,0.029,0,0,0,0,p
2020-01-14 12:48,1.669,0.032,0,0,0,0,p
2020-01-14 12:54,1.674,0.032,0,0,0,0,p
2020-01-14 13:00,1.686,0.031,0,0,0,0,p
2020-01-14 13:06,1.696,0.025,0,0,0,0,p
2020-01-14 13:12,1.708,0.027,1,0,0,0,p
2020-01-14 13:18,1.721,0.038,0,0,0,0,p
2020-01-14 13:24,1.727,0.028,1,0,0,0,p
2020-01-14 13:30,1.727,0.032,1,0,0,0,p
2020-01-14 13:36,1.730,0.032,0,0,0,0,p
2020-01-14 13:42,1.731,0.031,1,0,0,0,p
2020-01-14 13:48,1.724,0.028,0,0,0,0,p
2020-01-14 13:54,1.733,0.035,0,0,0,0,p
2020-01-14 14:00,1.728,0.033,0,0,0,0,p
2020-01-14 14:06,1.731,0.028,0,0,0,0,p
2020-01-14 14:12,1.717,0.035,1,0,0,0,p
2020-01-14 14:18,1.718,0.031,1,0,0,0,p
2020-01-14 14:24,1.702,0.029,0,0,0,0,p
2020-01-14 14:30,1.679,0.028,0,0,0,0,p
2020-01-14 14:36,1.663,0.030,0,0,0,0,p
2020-01-14 14:42,1.644,0.036,0,0,0,0,p
2020-01-14 14:48,1.615,0.035,0,0,0,0,p
2020-01-14 14:54,1.590,0.036,1,0,0,0,p
2020-01-14 15:00,1.563,0.042,0,0,0,0,p
2020-01-14 15:06,1.542,0.039,0,0,0,0,p
2020-01-14 15:12,1.509,0.046,0,0,0,0,p
2020-01-14 15:18,1.479,0.040,0,0,0,0,p
2020-01-14 15:24,1.449,0.040,0,0,0,0,p
2020-01-14 15:30,1.407,0.043,1,0,0,0,p
2020-01-14 15:36,1.368,0.046,1,0,0,0,p
2020-01-14 15:42,1.324,0.054,0,0,0,0,p
2020-01-14 15:48,1.277,0.053,1,0,0,0,p
2020-01-14 15:54,1.241,0.043,0,0,0,0,p
2020-01-14 16:00,1.196,0.052,1,0,0,0,p
2020-01-14 16:06,1.145,0.045,1,0,0,0,p
2020-01-14 16:12,1.107,0.048,0,0,0,0,p
2020-01-14 16:18,1.068,0.041,0,0,0,0,p
2020-01-14 16:24,1.033,0.044,0,0,0,0,p
2020-01-14 16:30,0.977,0.042,0,0,0,0,p
2020-01-14 16:36,0.925,0.048,0,0,0,0,p
2020-01-14 16:42,0.862,0.037,1,0,0,0,p
2020-01-14 16:48,0.822,0.043,1,0,0,0,p
2020-01-14 16:54,0.767,0.042,0,0,0,0,p
2020-01-14 17:00,0.729,0.039,0,0,0,0,p
2020-01-14 17:06,0.671,0.037,1,0,0,0,p
2020-01-14 17:12,0.623,0.049,1,0,0,0,p
2020-01-14 17:18,0.576,0.042,0,0,0,0,p
2020-01-14 17:24,0.536,0.041,0,0,0,0,p
2020-01-14 17:30,0.495,0.050,0,0,0,0,p
2020-01-14 17:36,0.444,0.041,0,0,0,0,p
2020-01-14 17:42,0.398,0.051,0,0,0,0,p
2020-01-14 17:48,0.367,0.055,0,0,0,0,p
2020-01-14 17:54,0.321,0.044,0,0,0,0,p
2020-01-14 18:00,0.294,0.054,0,0,0,0,p
2020-01-14 18:06,0.261,0.059,0,0,0,0,p
2020-01-14 18:12,0.221,0.056,0,0,0,0,p
2020-01-14 18:18,0.192,0.058,0,0,0,0,p
2020-01-14 18:24,0.153,0.059,0,0,0,0,p
2020-01-14 18:30,0.131,0.057,1,0,0,0,p
2020-01-14 18:36,0.092,0.038,1,0,0,0,p
2020-01-14 18:42,0.074,0.066,0,0,0,0,p
2020-01-14 18:48,0.040,0.053,0,0,0,0,p
2020-01-14 18:54,0.002,0.051,0,0,0,0,p
2020-01-14 19:00,-0.021,0.054,0,0,0,0,p
2020-01-14 19:06,-0.048,0.053,0,0,0,0,p
2020-01-14 19:12,-0.071,0.077,0,0,0,0,p
2020-01-14 19:18,-0.089,0.054,1,0,0,0,p
2020-01-14 19:24,-0.114,0.066,0,0,0,0,p
2020-01-14 19:30,-0.138,0.065,0,0,0,0,p
2020-01-14 19:36,-0.146,0.049,0,0,0,0,p
2020-01-14 19:42,-0.173,0.071,0,0,0,0,p
2020-01-14 19:48,-0.172,0.060,0,0,0,0,p
2020-01-14 19:54,-0.187,0.058,0,0,0,0,p
2020-01-14 20:00,-0.192,0.061,0,0,0,0,p
2020-01-14 20:06,-0.185,0.053,0,0,0,0,p
2020-01-14 20:12,-0.181,0.053,0,0,0,0,p
2020-01-14 20:18,-0.180,0.049,1,0,0,0,p
2020-01-14 20:24,-0.168,0.050,1,0,0,0,p
2020-01-14 20:30,-0.180,0.042,0,0,0,0,p
2020-01-14 20:36,-0.171,0.049,0,0,0,0,p
2020-01-14 20:42,-0.174,0.037,0,0,0,0,p
2020-01-14 20:48,-0.171,0.046,0,0,0,0,p
2020-01-14 20:54,-0.159,0.055,0,0,0,0,p
2020-01-14 21:00,-0.154,0.053,0,0,0,0,p
2020-01-14 21:06,-0.135,0.045,1,0,0,0,p
2020-01-14 21:12,-0.131,0.046,1,0,0,0,p
2020-01-14 21:18,-0.104,0.055,0,0,0,0,p
2020-01-14 21:24,-0.099,0.037,0,0,0,0,p
2020-01-14 21:30,-0.070,0.055,0,0,0,0,p
2020-01-14 21:36,-0.060,0.044,0,0,0,0,p
2020-01-14 21:42,-0.028,0.044,0,0,0,0,p
2020-01-14 21:48,0.006,0.049,0,0,0,0,p
2020-01-14 21:54,0.035,0.054,0,0,0,0,p
2020-01-14 22:00,0.069,0.056,0,0,0,0,p
2020-01-14 22:06,0.101,0.036,0,0,0,0,p
2020-01-14 22:12,0.137,0.042,1,0,0,0,p
2020-01-14 22:18,0.170,0.036,0,0,0,0,p
2020-01-14 22:24,0.199,0.034,1,0,0,0,p
2020-01-14 22:30,0.230,0.036,0,0,0,0,p
2020-01-14 22:36,0.267,0.037,0,0,0,0,p
2020-01-14 22:42,0.295,0.035,0,0,0,0,p
2020-01-14 22:48,0.340,0.041,0,0,0,0,p
2020-01-14 22:54,0.379,0.029,0,0,0,0,p
2020-01-14 23:00,0.419,0.037,0,0,0,0,p
2020-01-14 23:06,0.464,0.035,0,0,0,0,p
2020-01-14 23:12,0.505,0.033,0,0,0,0,p
2020-01-14 23:18,0.539,0.038,0,0,0,0,p
2020-01-14 23:24,0.578,0.036,0,0,0,0,p
2020-01-14 23:30,0.613,0.039,0,0,0,0,p
2020-01-14 23:36,0.638,0.044,0,0,0,0,p
2020-01-14 23:42,0.684,0.025,0,0,0,0,p
2020-01-14 23:48,0.725,0.039,1,0,0,0,p
2020-01-14 23:54,0.764,0.043,0,0,0,0,p
2020-01-15 00:00,0.794,0.039,0,0,0,0,p
2020-01-15 00:06,0.838,0.046,0,0,0,0,p
2020-01-15 00:12,0.877,0.042,0,0,0,0,p
2020-01-15 00:18,0.917,0.038,0,0,0,0,p
2020-01-15 00:24,0.948,0.032,1,0,0,0,p
2020-01-15 00:30,0.998,0.040,0,0,0,0,p
2020-01-15 00:36,1.038,0.038,0,0,0,0,p
2020-01-15 00:42,1.073,0.043,0,0,0,0,p
2020-01-15 00:48,1.117,0.048,0,0,0,0,p
2020-01-15 00:54,1.140,0.042,0,0,0,0,p
2020-01-15 01:00,1.176,0.037,0,0,0,0,p
2020-01-15 01:06,1.204,0.041,1,0,0,0,p
2020-01-15 01:12,1.233,0.034,1,0,0,0,p
2020-01-15 01:18,1.273,0.031,1,0,0,0,p
2020-01-15 01:24,1.295,0.037,0,0,0,0,p
2020-01-15 01:30,1.320,0.035,1,0,0,0,p
2020-01-15 01:36,1.374,0.037,1,0,0,0,p
2020-01-15 01:42,1.405,0.044,0,0,0,0,p
2020-01-15 01:48,1.432,0.035,1,0,0,0,p
2020-01-15 01:54,1.466,0.036,0,0,0,0,p
2020-01-15 02:00,1.491,0.043,0,0,0,0,p
2020-01-15 02:06,1.503,0.044,1,0,0,0,p
2020-01-15 02:12,1.526,0.041,1,0,0,0,p
2020-01-15 02:18,1.547,0.036,0,0,0,0,p
2020-01-15 02:24,1.564,0.037,0,0,0,0,p
2020-01-15 02:30,1.589,0.039,0,0,0,0,p
2020-01-15 02:36,1.609,0.043,0,0,0,0,p
2020-01-15 02:42,1.630,0.038,0,0,0,0,p
2020-01-15 02:48,1.632,0.037,1,0,0,0,p
2020-01-15 02:54,1.642,0.034,1,0,0,0,p
2020-01-15 03:00,1.652,0.043,0,0,0,0,p
2020-01-15 03:06,1.657,0.039,0,0,0,0,p
2020-01-15 03:12,1.661,0.036,0,0,0,0,p
2020-01-15 03:18,1.671,0.042,1,0,0,0,p
2020-01-15 03:24,1.669,0.036,0,0,0,0,p
2020-01-15 03:30,1.665,0.036,1,0,0,0,p
2020-01-15 03:36,1.678,0.042,0,0,0,0,p
2020-01-15 03:42,1.680,0.029,0,0,0,0,p
2020-01-15 03:48,1.684,0.037,0,0,0,0,p
2020-01-15 03:54,1.685,0.035,0,0,0,0,p
2020-01-15 04:00,1.678,0.041,0,0,0,0,p
2020-01-15 04:06,1.666,0.036,1,0,0,0,p
2020-01-15 04:12,1.641,0.032,1,0,0,0,p
2020-01-15 04:18,1.634,0.041,0,0,0,0,p
2020-01-15 04:24,1.625,0.039,0,0,0,0,p
2020-01-15 04:30,1.597,0.047,1,0,0,0,p
2020-01-15 04:36,1.593,0.055,1,0,0,0,p
2020-01-15 04:42,1.574,0.041,1,0,0,0,p
2020-01-15 04:48,1.558,0.049,1,0,0,0,p
2020-01-15 04:54,1.552,0.043,0,0,0,0,p
2020-01-15 05:00,1.515,0.044,1,0,0,0,p
2020-01-15 05:06,1.500,0.050,0,0,0,0,p
2020-01-15 05:12,1.472,0.049,0,0,0,0,p
2020-01-15 05:18,1.436,0.041,0,0,0,0,p
2020-01-15 05:24,1.416,0.056,0,0,0,0,p
